tripId, taxiId, PU_timeStamp, PU_lat, PU_long, DO_timeStamp, DO_lat, DO_long
537,2,19700101 21:24:07,25.106030500000003,55.3727942,19700101 21:54:02,25.107033299999994,55.3796987
539,4,19700101 21:31:48,25.1101651,55.3799947,19700101 21:55:41,25.1037304,55.371793800000006
540,5,19700101 21:39:49,25.100231200000007,55.36783,19700101 21:55:41,25.105439099999998,55.36631940000001
535,3,19700101 21:21:11,25.10541030000001,55.3828706,19700101 21:56:14,25.099746999999997,55.3814699
538,9,19700101 21:30:03,25.103512600000002,55.3817684,19700101 21:59:50,25.099066800000003,55.36990459999999
543,1,19700101 21:45:20,25.109315600000002,55.37722459999999,19700101 22:07:08,25.1047228,55.3821395
533,6,19700101 21:17:21,25.098711399999996,55.37957509999999,19700101 22:07:55,25.102457000000005,55.3666403
547,4,19700101 21:56:42,25.1037304,55.371793800000006,19700101 22:09:07,25.102791599999996,55.3753021
542,8,19700101 21:43:55,25.102375800000004,55.380333199999995,19700101 22:13:44,25.100391200000004,55.36767570000001
544,0,19700101 21:46:22,25.108361400000003,55.3794749,19700101 22:15:51,25.1069405,55.36080669999999
545,7,19700101 21:47:03,25.1086246,55.3781313,19700101 22:16:41,25.099746999999997,55.3814699
546,2,19700101 21:55:03,25.107033299999994,55.3796987,19700101 22:20:42,25.10009819999999,55.371993100000005
548,5,19700101 21:56:42,25.105439099999998,55.36631940000001,19700101 22:23:12,25.099833699999998,55.37723520000001
556,8,19700101 22:20:04,25.100410999999998,55.36789730000001,19700101 22:24:10,25.105432300000004,55.372129
549,3,19700101 21:57:15,25.099746999999997,55.3814699,19700101 22:24:54,25.107397900000002,55.3887958
551,1,19700101 22:08:09,25.1047228,55.3821395,19700101 22:26:25,25.107540199999992,55.37702829999999
550,9,19700101 22:00:51,25.099066800000003,55.36990459999999,19700101 22:32:01,25.10582789999999,55.3834486
554,0,19700101 22:16:52,25.1069405,55.36080669999999,19700101 22:32:48,25.099799400000002,55.371182
560,3,19700101 22:25:55,25.107397900000002,55.3887958,19700101 22:34:06,25.106667799999997,55.376528
552,4,19700101 22:10:08,25.102791599999996,55.3753021,19700101 22:35:08,25.105285099999996,55.3914095
563,0,19700101 22:33:49,25.099799400000002,55.371182,19700101 22:39:13,25.1047051,55.37021279999999
553,6,19700101 22:11:52,25.102532999999998,55.366554799999996,19700101 22:39:44,25.103140400000004,55.3817061
559,8,19700101 22:25:11,25.105432300000004,55.372129,19700101 22:43:01,25.105975900000004,55.390065
557,2,19700101 22:21:43,25.10009819999999,55.371993100000005,19700101 22:43:27,25.098861400000004,55.3823923
565,4,19700101 22:36:09,25.105285099999996,55.3914095,19700101 22:46:57,25.1091025,55.3742928
561,1,19700101 22:27:26,25.107540199999992,55.37702829999999,19700101 22:53:21,25.1035362,55.38115689999999
558,5,19700101 22:24:13,25.099833699999998,55.37723520000001,19700101 22:55:05,25.104915299999995,55.3823405
555,7,19700101 22:17:42,25.099746999999997,55.3814699,19700101 22:55:59,25.107715,55.38169340000001
566,0,19700101 22:40:14,25.1047051,55.37021279999999,19700101 22:57:50,25.098935700000002,55.369651299999994
562,9,19700101 22:33:02,25.10582789999999,55.3834486,19700101 22:58:27,25.106828400000005,55.36980630000001
568,8,19700101 22:44:02,25.105975900000004,55.390065,19700101 22:58:55,25.1117375,55.3759806
564,3,19700101 22:35:07,25.106667799999997,55.376528,19700101 23:06:57,25.1045923,55.3820406
569,4,19700101 22:47:58,25.1091025,55.3742928,19700101 23:08:46,25.107215700000005,55.37783949999999
570,1,19700101 22:54:22,25.1035362,55.38115689999999,19700101 23:12:26,25.108999500000003,55.3832767
567,6,19700101 22:40:45,25.103140400000004,55.3817061,19700101 23:18:36,25.09671030000001,55.3770704
575,8,19700101 22:59:56,25.1117375,55.3759806,19700101 23:23:22,25.101472600000008,55.3818625
574,9,19700101 22:59:28,25.106828400000005,55.36980630000001,19700101 23:23:24,25.102095599999995,55.381674000000004
576,3,19700101 23:07:58,25.1045923,55.3820406,19700101 23:25:03,25.104844299999993,55.3816741
572,7,19700101 22:57:00,25.107715,55.38169340000001,19700101 23:28:44,25.103680399999995,55.359764500000004
571,5,19700101 22:56:06,25.104915299999995,55.3823405,19700101 23:30:25,25.104503900000008,55.3644224
578,2,19700101 23:12:01,25.0989198,55.382334099999994,19700101 23:31:32,25.1045923,55.3820406
573,0,19700101 22:58:51,25.098935700000002,55.369651299999994,19700101 23:31:56,25.108663999999997,55.3778511
577,4,19700101 23:09:47,25.107215700000005,55.37783949999999,19700101 23:34:16,25.101898999999996,55.3769376
583,3,19700101 23:26:04,25.104844299999993,55.3816741,19700101 23:35:47,25.108629600000004,55.3809292
579,1,19700101 23:13:27,25.108999500000003,55.3832767,19700101 23:35:50,25.1029843,55.3756761
587,0,19700101 23:32:57,25.108663999999997,55.3778511,19700101 23:50:37,25.1125894,55.3916501
581,8,19700101 23:24:23,25.101472600000008,55.3818625,19700101 23:55:06,25.101076899999995,55.3754604
584,7,19700101 23:29:45,25.103680399999995,55.359764500000004,19700101 23:57:03,25.1029356,55.394106300000004
586,2,19700101 23:32:33,25.1045923,55.3820406,19700102 00:00:19,25.102509399999995,55.38048479999999
589,3,19700101 23:36:48,25.108629600000004,55.3809292,19700102 00:01:10,25.105705199999996,55.37198510000001
585,5,19700101 23:31:26,25.104503900000008,55.3644224,19700102 00:02:01,25.104827299999993,55.3822398
582,9,19700101 23:24:25,25.102095599999995,55.381674000000004,19700102 00:02:14,25.097365500000002,55.379095
588,4,19700101 23:35:17,25.101898999999996,55.3769376,19700102 00:03:51,25.103374800000005,55.3680064
580,6,19700101 23:19:37,25.09671030000001,55.3770704,19700102 00:04:30,25.104924,55.375337099999996
590,1,19700101 23:36:51,25.1029843,55.3756761,19700102 00:06:06,25.103161999999994,55.3720714
592,7,19700101 23:58:04,25.1029356,55.394106300000004,19700102 00:08:47,25.10170339999999,55.38176349999999
596,5,19700102 00:03:02,25.104827299999993,55.3822398,19700102 00:12:32,25.1010416,55.3822122
593,0,19700102 00:00:50,25.112383199999996,55.3912902,19700102 00:15:34,25.105572799999997,55.383123000000005
599,6,19700102 00:05:31,25.104924,55.375337099999996,19700102 00:17:41,25.099860800000002,55.388516
600,1,19700102 00:07:07,25.103161999999994,55.3720714,19700102 00:18:30,25.104924,55.375337099999996
602,5,19700102 00:13:33,25.1010416,55.3822122,19700102 00:18:40,25.096000599999996,55.3869296
595,3,19700102 00:02:11,25.105705199999996,55.37198510000001,19700102 00:25:54,25.109486300000015,55.377723200000005
598,4,19700102 00:04:52,25.103374800000005,55.3680064,19700102 00:25:58,25.1053457,55.3906181
594,2,19700102 00:01:20,25.102509399999995,55.38048479999999,19700102 00:29:19,25.103161999999994,55.3720714
591,8,19700101 23:56:07,25.101076899999995,55.3754604,19700102 00:30:33,25.107906900000007,55.37654620000001
601,7,19700102 00:09:48,25.10170339999999,55.38176349999999,19700102 00:36:05,25.1039284,55.3752351
605,1,19700102 00:19:31,25.104924,55.375337099999996,19700102 00:40:33,25.103680399999995,55.359764500000004
603,0,19700102 00:16:35,25.105572799999997,55.383123000000005,19700102 00:42:09,25.1036654,55.37537350000001
606,5,19700102 00:19:49,25.095785600000003,55.3865408,19700102 00:43:34,25.107906900000007,55.37654620000001
597,9,19700102 00:03:15,25.097365500000002,55.379095,19700102 00:51:04,25.102791599999996,55.3753021
604,6,19700102 00:18:42,25.099860800000002,55.388516,19700102 00:52:19,25.103299999999997,55.3597878
607,3,19700102 00:26:55,25.109486300000015,55.377723200000005,19700102 00:52:29,25.1000057,55.372231
608,4,19700102 00:26:59,25.1053457,55.3906181,19700102 00:55:29,25.101439399999997,55.369737300000004
612,1,19700102 00:41:34,25.103680399999995,55.359764500000004,19700102 00:55:35,25.106483299999997,55.37553559999999
609,2,19700102 00:30:20,25.103161999999994,55.3720714,19700102 00:55:53,25.1113124,55.376397999999995
610,8,19700102 00:31:34,25.107906900000007,55.37654620000001,19700102 00:56:39,25.1020751,55.37505
613,0,19700102 00:43:10,25.1036654,55.37537350000001,19700102 00:59:58,25.105000200000003,55.3824443
